n_trades,trades_per_year,hit_rate,mean_ret_bps,median_ret_bps,std_ret_bps,best_ret_bps,worst_ret_bps,total_ret_pct,max_dd_pct,sharpe_ann,t_stat,name,family,us_code,cn_fut,threshold,sample_start
24,4.185847033595425,0.6666666666666666,-3.2804984080034916,9.730878658232196,101.28013150956065,86.95120061967421,-413.4626865671638,-0.9038196500037343,-4.134626865671642,-0.06626851696103007,-0.1586796360125689,fade_short_NDX_IF_thr0.025,fade_short,NDX,IF,0.025,2022-07-22
262,45.69549678341672,0.4389312977099237,-10.852566455698206,-7.6311260557444465,135.48309258007512,607.6986301369861,-464.97852682008636,-26.5357146120872,-27.38212014048945,-0.5414820370746081,-1.2965760588979323,naive_short_NDX_IC_thr0.005,naive_short,NDX,IC,0.005,2022-07-22
262,45.69549678341672,0.49236641221374045,-1.1474335443018067,-4.368873944255552,135.48309258007512,452.9785268200863,-619.6986301369863,-5.273659906393369,-20.821519856595483,-0.05725048130436047,-0.13708599424765355,bounce_long_NDX_IC_thr0.005,bounce_long,NDX,IC,0.005,2022-07-22
329,57.38098641887062,0.513677811550152,3.6703632692798913,4.961478233636469,120.3305284248896,601.359482410027,-758.8712871287136,10.183621848959357,-31.968273828872974,0.2310559896054323,0.5532624240055726,fade_short_NDX_IC_thr0.005,fade_short,NDX,IC,0.005,2022-07-22
157,27.38241601143674,0.4394904458598726,-10.089688925579962,-15.648604064862452,143.8105472229717,607.6986301369861,-464.97852682008636,-16.01616635022356,-18.30460100548901,-0.36713257471057403,-0.8790971338273572,naive_short_NDX_IC_thr0.010,naive_short,NDX,IC,0.01,2022-07-22
157,27.38241601143674,0.5095541401273885,-1.9103110744200518,3.6486040648624543,143.8105472229717,452.9785268200863,-619.6986301369863,-4.520704723771562,-13.783880595408803,-0.06951031180672831,-0.1664420977324429,bounce_long_NDX_IC_thr0.010,bounce_long,NDX,IC,0.01,2022-07-22
194,33.83559685489635,0.5618556701030928,16.969980154414273,15.397865697226905,114.07612535018838,601.359482410027,-233.01812191103787,37.23598756042752,-9.65024899965783,0.8653135284151237,2.0719889628193844,fade_short_NDX_IC_thr0.010,fade_short,NDX,IC,0.01,2022-07-22
98,17.092208720514652,0.41836734693877553,-13.525331021097653,-27.573550715592305,139.32083191772327,607.6986301369861,-427.3861386138618,-13.238629002763192,-15.682230514893924,-0.4013570885022798,-0.9610475627824614,naive_short_NDX_IC_thr0.015,naive_short,NDX,IC,0.015,2022-07-22
98,17.092208720514652,0.5408163265306123,1.5253310210976412,15.573550715592306,139.32083191772327,415.3861386138617,-619.6986301369863,0.5470529949588077,-10.322541538494379,0.04526339626549675,0.10838297842586955,bounce_long_NDX_IC_thr0.015,bounce_long,NDX,IC,0.015,2022-07-22
105,18.313080771979983,0.5619047619047619,15.372532560573003,15.796781341955064,115.5444431937365,601.359482410027,-233.01812191103787,16.701703895205533,-6.783777958281778,0.5693470345830633,1.3632986575752648,fade_short_NDX_IC_thr0.015,fade_short,NDX,IC,0.015,2022-07-22
