date,IF,IC,IM,IH
2022-10-26,-0.0073180616740087905,-0.01841577871644635,-0.024606805078605087,0.0
2022-10-27,0.0,0.0,0.0,0.015848999834683287
2022-10-28,0.0,0.0,0.0,0.0
2022-10-31,0.001563393111300871,-0.007538421509106618,-0.01407734966951486,0.0
2022-11-01,0.0,0.0,0.0,0.0
2022-11-02,0.0,0.0,0.0,0.0
2022-11-03,0.0,0.0,0.0,0.008459928517995086
2022-11-04,0.0,0.0,0.0,0.0
2022-11-07,-0.005649431274582794,-0.0001764782537871484,0.002311727129571773,0.0
2022-11-08,0.0,0.0,0.0,0.0
2022-11-09,0.0,0.0,0.0,0.0
2022-11-10,0.0,0.0,0.0,-0.009176612238166081
2022-11-11,0.0007689974726200927,0.017063999999999902,0.022194117647058854,0.0
2022-11-14,0.011070313639679075,0.008073139158576149,0.01076772645470907,0.0
2022-11-15,0.0,0.0,0.0,0.0
2022-11-16,0.003860580912863055,0.0043381132559481735,0.006750543880968674,0.0
2022-11-17,0.0,0.0,0.0,0.0
2022-11-18,0.0,0.0,0.0,0.0
2022-11-21,0.0,0.0,0.0,0.0
2022-11-22,0.0,0.0,0.0,0.0
2022-11-23,-0.004423279524214129,-0.0005347364986131969,0.0008627456955661478,0.0
2022-11-24,0.0,0.0,0.0,0.0
2022-11-25,0.0,0.0,0.0,0.0
2022-11-28,0.0,0.0,0.0,0.0
2022-11-29,0.0,0.0,0.0,0.0
2022-11-30,0.0,0.0,0.0,0.0
2022-12-01,0.007023888182973326,0.006935674202340914,-0.0015014423076922905,0.0
2022-12-02,0.0,0.0,0.0,0.0
2022-12-05,0.0,0.0,0.0,0.0
2022-12-06,0.0,0.0,0.0,0.0
2022-12-07,0.0,0.0,0.0,0.0035784808237577133
2022-12-08,0.0,0.0,0.0,0.0
2022-12-09,-0.009009708933427407,-0.0016972343240713832,-0.003420282028202836,0.0
2022-12-12,0.0,0.0,0.0,0.0
2022-12-13,0.002579249091643133,0.005135208346834275,0.007658506261449306,0.0
2022-12-14,-0.003131132935101654,0.0051336460776648,0.005658503401360471,0.0
2022-12-15,0.0,0.0,0.0,0.0
2022-12-16,0.0,0.0,0.0,-0.003221919244887305
2022-12-19,0.0,0.0,0.0,0.0
2022-12-20,0.0,0.0,0.0,0.0
2022-12-21,0.0,0.0,0.0,0.0
2022-12-22,0.003275968992248069,0.014307127576488155,0.018648395967002785,0.0
2022-12-23,0.0,0.0,0.0,-0.006115973339462299
2022-12-26,0.0,0.0,0.0,0.0
2022-12-27,0.0,0.0,0.0,0.0
2022-12-28,0.0,0.0,0.0,0.0
2022-12-29,0.0,0.0,0.0,0.0
2022-12-30,0.0008414414414414268,0.001812914188615112,9.950081078495879e-05,0.0
2023-01-03,0.0,0.0,0.0,0.0
2023-01-04,0.0,0.0,0.0,0.0
2023-01-05,0.0,0.0,0.0,0.0
2023-01-06,0.0,0.0,0.0,0.0
2023-01-09,-0.0014982035928144503,0.001978853402102621,-0.0006,0.0
2023-01-10,0.0,0.0,0.0,0.0
2023-01-11,0.0005934361014420692,0.0035320948067832265,0.006220614772901079,0.0
2023-01-12,0.0006408179471907755,0.001620381110190517,0.0006307692307692575,0.0
2023-01-13,0.0,0.0,0.0,0.0
2023-01-16,0.0,0.0,0.0,0.0
2023-01-17,0.0,0.0,0.0,0.0
2023-01-18,0.0,0.0,0.0,0.0
2023-01-19,0.0,0.0,0.0,0.0
2023-01-20,0.0,0.0,0.0,0.0
2023-01-30,0.0,0.0,0.0,0.0
2023-01-31,0.0,0.0,0.0,0.0
2023-02-01,-0.004906220095693813,-0.008203358149849582,-0.014009456887717885,0.0
2023-02-02,0.005195724465558094,0.0019058731401722546,6.353171970112706e-05,0.0
2023-02-03,0.004585576415230098,0.0020415094339622415,-0.0020471780028944,0.0
2023-02-06,0.0,0.0,0.0,0.0
2023-02-07,0.0,0.0,0.0,0.0
2023-02-08,0.005883061174750171,0.00800705018669694,0.005192232616061877,0.0
2023-02-09,0.0,0.0,0.0,0.0
2023-02-10,0.0,0.0,0.0,0.0
2023-02-13,0.0,0.0,0.0,0.0
2023-02-14,-0.0013234145165180282,-0.0023542210945087343,-0.0013091595041557318,0.0
2023-02-15,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0
2023-02-17,0.0,0.0,0.0,0.0
2023-02-20,0.0,0.0,0.0,0.0
2023-02-21,0.0,0.0,0.0,0.0
2023-02-22,0.0,0.0,0.0,0.008329847121017298
2023-02-23,0.0,0.0,0.0,0.0
2023-02-24,0.0,0.0,0.0,0.0
2023-02-27,0.0,0.0,0.0,0.0
2023-02-28,0.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0
2023-03-02,0.0,0.0,0.0,0.0
2023-03-03,0.0,0.0,0.0,0.0
2023-03-06,0.006466453705048104,0.0006554927809165229,-0.0016649014246653097,0.0
2023-03-07,0.0,0.0,0.0,0.0
2023-03-08,0.0,0.0,0.0,0.0
2023-03-09,0.0,0.0,0.0,0.0
2023-03-10,0.0,0.0,0.0,0.004079245283018885
2023-03-13,0.0,0.0,0.0,0.0
2023-03-14,0.0,0.0,0.0,0.0
2023-03-15,0.007067031763417209,-0.0022725635252492486,-0.0016588235294117785,0.0
2023-03-16,0.0,0.0,0.0,0.0
2023-03-17,-0.0034258565877781193,-0.0030899754236191727,-0.0014898908400569726,0.0
2023-03-20,0.0,0.0,0.0,0.0
2023-03-21,0.0,0.0,0.0,0.0
2023-03-22,-0.0013999999999999117,-0.0038351057014734506,-0.0027435912494494057,0.0
2023-03-23,0.0,0.0,0.0,0.0
2023-03-24,-0.0020871362712536305,-0.0021240514367360623,-0.0009209429888544335,0.0
2023-03-27,0.0,0.0,0.0,0.0
2023-03-28,0.0,0.0,0.0,0.0
2023-03-29,0.0,0.0,0.0,0.0
2023-03-30,-0.010014694894146924,-0.006344375299186144,-0.0030393828067597044,0.0
2023-03-31,0.0,0.0,0.0,0.0
2023-04-03,-0.005364477626602481,-0.008276335493613573,-0.008588380537400141,0.0
2023-04-04,0.0,0.0,0.0,0.0
2023-04-06,0.0,0.0,0.0,0.0
2023-04-07,0.0,0.0,0.0,0.0
2023-04-10,0.0,0.0,0.0,0.0
2023-04-11,0.0,0.0,0.0,0.0
2023-04-12,0.0,0.0,0.0,0.0
2023-04-13,0.0,0.0,0.0,0.0
2023-04-14,-0.0028026431718060733,-0.0008802865151043665,-0.00432588919778738,0.0
2023-04-17,0.0,0.0,0.0,0.0
2023-04-18,0.0,0.0,0.0,0.0
2023-04-19,0.0,0.0,0.0,0.0
2023-04-20,0.0,0.0,0.0,0.0
2023-04-21,0.0,0.0,0.0,0.0
2023-04-24,0.0,0.0,0.0,0.0
2023-04-25,0.0,0.0,0.0,0.0
2023-04-26,0.0,0.0,0.0,0.0
2023-04-27,0.0,0.0,0.0,0.0
2023-04-28,-0.008752038009502371,-0.014048700499060218,-0.01389323308270669,0.0
2023-05-04,0.0,0.0,0.0,0.0
2023-05-05,0.0,0.0,0.0,0.0
