entry_date,exit_date,entry_price,exit_price,us_ret_signal,gross_ret,net_ret
2025-09-03,2025-09-09,3000.0,2925.4,-0.0069222912676050186,0.024866666666666593,0.024266666666666593
2025-09-24,2025-09-30,2916.8,2989.0,-0.005502162464986027,-0.024753154141524902,-0.025353154141524902
2025-09-26,2025-10-10,2946.0,2975.8,-0.005009061354327882,-0.010115410726408758,-0.010715410726408758
2025-10-13,2025-10-17,2930.0,2963.0,-0.02711167341159504,-0.011262798634812388,-0.011862798634812387
2025-10-17,2025-10-23,3015.4,3023.8,-0.006294396898028132,-0.002785700072958752,-0.003385700072958752
2025-10-23,2025-10-29,3000.0,3064.8,-0.0053375399149628855,-0.021600000000000064,-0.022200000000000063
2025-10-31,2025-11-06,3047.0,3041.4,-0.009904812502407268,0.0018378733180176576,0.0012378733180176578
2025-11-05,2025-11-11,2986.4,3033.0,-0.011736828627771922,-0.015604071792124197,-0.016204071792124197
2025-11-07,2025-11-13,3036.8,3068.8,-0.011178186922570998,-0.010537407797681864,-0.011137407797681863
2025-11-14,2025-11-20,3055.4,3002.6,-0.016556856839035516,0.017280879753878486,0.016680879753878487
2025-11-18,2025-11-24,3002.0,2944.4,-0.009162265082724663,0.019187208527648214,0.018587208527648214
2025-11-19,2025-11-25,3000.0,2959.2,-0.008256446823368235,0.013600000000000056,0.013000000000000057
2025-11-21,2025-11-27,2987.2,2962.4,-0.015567284872171627,0.008302088912694017,0.007702088912694017
2025-12-02,2025-12-08,2987.0,3015.0,-0.005323320479751925,-0.009373953799799217,-0.009973953799799217
2025-12-15,2025-12-19,2980.0,3006.4,-0.010663642950296981,-0.008859060402684582,-0.009459060402684582
2025-12-18,2025-12-24,2974.0,3027.0,-0.011592145347152805,-0.01782111634162753,-0.01842111634162753
2026-01-15,2026-01-21,3109.0,3073.6,-0.005333355198977818,0.011386297844966253,0.010786297844966253
2026-01-21,2026-01-27,3077.0,3064.0,-0.020626757616394098,0.004224894377640509,0.003624894377640509
2026-02-04,2026-02-10,3033.0,3093.6,-0.008403971200268034,-0.019980217606330397,-0.020580217606330397
2026-02-05,2026-02-11,3053.0,3091.4,-0.00507240000704845,-0.01257779233540779,-0.013177792335407789
2026-02-06,2026-02-12,3030.0,3083.0,-0.012251013777953568,-0.01749174917491758,-0.01809174917491758
2026-02-13,2026-02-27,3070.0,3045.4,-0.015661005070654932,0.008013029315960929,0.007413029315960929
2026-02-24,2026-03-02,3049.2,3045.8,-0.010385657170643214,0.0011150465695919376,0.0005150465695919377
2026-02-27,2026-03-05,3030.0,2987.0,-0.0053655777442341845,0.014191419141914241,0.013591419141914241
2026-03-04,2026-03-10,2982.6,2981.4,-0.00944402612402273,0.0004023335345000323,-0.00019766646549996766
2026-03-06,2026-03-12,2965.2,2966.4,-0.005646699177523806,-0.0004046944556861387,-0.0010046944556861385
2026-03-09,2026-03-13,2965.4,2957.0,-0.013276804314631963,0.002832670128819048,0.0022326701288190483
2026-03-13,2026-03-19,2959.8,2893.8,-0.01522767836204364,0.022298803973241466,0.021698803973241466
2026-03-16,2026-03-20,2953.0,2865.8,-0.0060591191157428614,0.02952929224517431,0.02892929224517431
2026-03-19,2026-03-25,2908.6,2830.0,-0.013607560756558001,0.027023310183593496,0.026423310183593497
2026-03-23,2026-03-27,2830.0,2814.4,-0.015138174275956762,0.005512367491166015,0.004912367491166015
2026-03-27,2026-04-02,2790.0,2827.6,-0.017406165406122165,-0.013476702508960603,-0.014076702508960603
2026-03-30,2026-04-03,2794.8,2804.4,-0.01672184980078162,-0.003434950622584809,-0.004034950622584809
2026-04-22,2026-04-28,2913.6,2930.2,-0.006348207992131094,-0.005697419000549209,-0.0062974190005492085
2026-05-18,2026-05-21,2936.0,2903.8,-0.012363315602132108,0.01096730245231603,0.01036730245231603
2026-05-20,2026-05-21,2919.0,2903.8,-0.006678315199230345,0.005207262761219522,0.004607262761219522
