us_code,cn_code,cn_kind,y_col,sample_start,bucket,count,cn_mean,cn_median,cn_pct_down
NDX,SSE50,cn_index,cn_ret_oc,2022-07-22,us_ge_2pct,52,-0.0009644947905926827,-0.0018835760803471158,0.6153846153846154
NDX,IF,cn_future,cn_ret_cc,2022-07-22,us_le_-2pct,52,-0.00583509148253151,-0.0031447031639258993,0.6730769230769231
NDX,IF,cn_future,cn_ret_cc,2022-07-22,us_in_-2_-1pct,105,-0.00035021736792246316,-0.0018119490695397422,0.6
NDX,IF,cn_future,cn_ret_cc,2022-07-22,us_in_-1_0pct,249,-0.0002286300139720182,-0.0012073211957308594,0.5461847389558233
NDX,IF,cn_future,cn_ret_cc,2022-07-22,us_in_0_1pct,326,0.0011680988345278403,-0.0003243314499533634,0.5245398773006135
NDX,IF,cn_future,cn_ret_cc,2022-07-22,us_in_1_2pct,142,0.00042901507388712465,0.0005511127397253013,0.4647887323943662
NDX,IF,cn_future,cn_ret_cc,2022-07-22,us_ge_2pct,52,0.0025972793961356834,0.00034756502601329675,0.4423076923076923
NDX,IF,cn_future,cn_ret_oc,2022-07-22,us_le_-2pct,52,-0.0014796411225672422,-0.0005291053137006507,0.5384615384615384
NDX,IF,cn_future,cn_ret_oc,2022-07-22,us_in_-2_-1pct,105,0.0009022638949589873,0.00041258380608555356,0.44761904761904764
NDX,IF,cn_future,cn_ret_oc,2022-07-22,us_in_-1_0pct,249,0.0002102420391372719,-0.0005087763927753564,0.5341365461847389
NDX,IF,cn_future,cn_ret_oc,2022-07-22,us_in_0_1pct,326,0.0003033754570659768,-0.000496316548684983,0.5245398773006135
NDX,IF,cn_future,cn_ret_oc,2022-07-22,us_in_1_2pct,142,-0.0011285082820530412,-0.000586715650477021,0.5211267605633803
NDX,IF,cn_future,cn_ret_oc,2022-07-22,us_ge_2pct,52,-0.0011952589308602461,-0.0018285021727551531,0.6153846153846154
NDX,IC,cn_future,cn_ret_cc,2022-07-22,us_le_-2pct,52,-0.004702602969082237,-0.0016220142318901232,0.5769230769230769
NDX,IC,cn_future,cn_ret_cc,2022-07-22,us_in_-2_-1pct,105,-0.0007507215582680199,-0.0009078872706639318,0.5333333333333333
