entry_date,exit_date,entry_price,exit_price,us_ret_signal,gross_ret,net_ret
2024-11-08,2024-11-08,6440.0,6381.8,0.015065437369473189,0.00903726708074526,0.00843726708074526
2024-11-20,2024-11-20,6080.0,6190.8,0.01041210162305517,-0.018223684210526336,-0.018823684210526336
2024-12-05,2024-12-05,6155.8,6255.6,0.01304892827851556,-0.01621235257805642,-0.01681235257805642
2024-12-12,2024-12-12,6432.2,6477.8,0.017658760758274106,-0.007089331799384313,-0.007689331799384313
2024-12-17,2024-12-17,6249.8,6143.6,0.012403744466865207,0.01699254376140036,0.01639254376140036
2024-12-23,2024-12-23,6142.0,5987.0,0.010315000113871209,0.025236079452946925,0.024636079452946925
2024-12-25,2024-12-25,6034.0,6001.8,0.013470465560214251,0.005336426914153147,0.0047364269141531475
2024-12-26,2024-12-26,6000.0,6052.8,0.013470465560214251,-0.008800000000000141,-0.009400000000000141
2025-01-06,2025-01-06,5550.8,5527.2,0.01768001450977663,0.004251639403329288,0.0036516394033292883
2025-01-07,2025-01-07,5536.0,5599.0,0.012399694038395248,-0.01138005780346818,-0.01198005780346818
2025-01-16,2025-01-16,5733.8,5720.4,0.024513346779041045,0.002337019079842406,0.0017370190798424064
2025-01-20,2025-01-20,5820.0,5816.4,0.015094928951082665,0.0006185567010309478,1.8556701030947895e-05
2025-01-21,2025-01-21,5855.0,5845.6,0.015094928951082665,0.0016054654141758329,0.001005465414175833
2025-01-23,2025-01-23,5859.0,5776.2,0.012783485413536244,0.014132104454685157,0.013532104454685157
2025-02-05,2025-02-05,5861.0,5832.2,0.013513877205707736,0.004913837229141849,0.004313837229141849
2025-02-14,2025-02-14,6178.0,6205.2,0.015048042460278355,-0.004402719326642934,-0.005002719326642934
2025-03-03,2025-03-03,6250.0,6215.4,0.016331669184764808,0.005536000000000096,0.0049360000000000966
2025-03-06,2025-03-06,6352.8,6475.8,0.01463330204767499,-0.019361541367586055,-0.019961541367586055
2025-03-13,2025-03-13,6507.0,6426.0,0.01217895930681312,0.012448132780082943,0.011848132780082943
2025-03-17,2025-03-17,6563.0,6543.4,0.026068996292824886,0.0029864391284474268,0.002386439128447427
2025-03-20,2025-03-20,6326.0,6307.2,0.014092330231884054,0.002971862156180838,0.002371862156180838
2025-03-25,2025-03-25,6132.6,6115.6,0.022747404657660786,0.002772070573655583,0.002172070573655583
2025-04-10,2025-04-10,5550.4,5578.2,0.12163152801806287,-0.00500864802536749,-0.00560864802536749
2025-04-14,2025-04-14,5733.0,5693.0,0.020573516319227547,0.006977149834292651,0.006377149834292651
2025-04-23,2025-04-23,5840.0,5820.0,0.027063215644652416,0.003424657534246589,0.002824657534246589
